6,60,114,173,181
48,56,77,88,176
82,91,176,181,195
91,173,176,181,195
8,30,63,88,140
10,51,86,99,120
31,83,114,126,171
11,77,128,162,184
39,85,93,114,119
4,75,150,173,175
31,55,121,169,181
48,59,77,143,193
3,102,128,152,184
32,37,77,88,114
46,48,68,116,143
19,31,93,176,188
13,21,43,69,195
26,115,130,140,176
48,49,82,177,181
48,56,77,162,176
48,77,168,177,181
1,62,111,182,198
30,67,105,128,141
44,105,135,136,143
6,8,10,78,169,173,181,191
10,35,78,92,115,166,169,181
4,6,48,71,97,134,173,177
30,57,88,118,136,158,176,177
4,10,32,37,88,108,158,179
26,93,115,146,165,169,176,181
23,26,31,43,44,51,122,164
6,42,44,115,130,136,137,143
6,37,38,97,114,160,181,184
24,28,83,100,112,166,183,198
3,6,25,47,78,82,87,176
4,5,57,73,88,118,158,179
4,98,115,158,169,173,177,181
30,44,76,83,84,105,166,183
6,11,28,51,114,137,138,199
15,17,57,99,110,120,164,197
4,6,21,43,48,63,67,153
35,53,74,116,136,143,158,161
6,10,37,38,94,109,176,181
21,25,77,82,143,156,176,177
9,37,57,88,89,136,158,177
6,10,48,71,94,115,134,139
4,21,69,81,97,118,158,177
8,11,76,86,91,128,173,178
25,72,74,109,111,133,161,195
5,6,37,57,88,91,96,138
48,56,57,58,66,103,134,162
49,65,96,113,144,155,182,197
6,10,37,45,54,109,181,187
6,14,58,131,169,170,171,192
10,94,115,136,158,173,176,181
4,32,41,44,65,71,117,180
4,10,50,69,94,134,148,158
6,28,37,38,87,91,94,176
5,6,57,112,138,145,147,173
45,72,94,115,132,158,161,172
13,21,67,82,90,141,143,176
10,69,94,118,136,155,158,181
48,57,71,94,113,139,157,199
10,66,83,115,126,144,166,181
19,88,117,118,156,158,176,180
21,37,82,89,143,154,158,176
21,28,68,156,170,182,183,191
45,49,65,68,105,145,147,155
4,48,71,97,98,144,173,177
6,10,48,67,118,156,176,188
10,50,107,115,134,158,169,173
37,57,75,109,121,144,147,181
10,88,107,108,134,156,158,175
4,6,10,47,48,52,67,176
3,6,57,88,94,118,136,176
26,58,61,106,108,126,161,178
4,10,24,48,70,118,158,180
65,71,94,101,115,117,147,173
45,49,65,67,103,105,145,197
4,6,10,88,133,134,148,177
10,48,63,71,88,99,148,180
5,57,96,150,167,170,183,189
10,48,88,94,118,131,134,200
6,25,57,78,88,173,176,177
4,6,10,47,48,52,67,153
14,15,44,76,102,120,122,183
6,48,57,58,71,94,131,157
26,46,93,101,106,140,164,166
10,22,78,101,115,166,169,173
11,21,105,143,164,177,185,200
22,30,57,67,69,87,128,163
6,37,44,94,115,136,181,197
4,21,37,82,143,158,176,177
10,73,88,94,109,134,152,186
4,14,57,88,118,158,165,176
10,94,104,136,158,173,176,181
21,25,76,82,90,143,156,176
6,22,43,57,58,115,169,181
48,115,129,134,173,175,177,194
6,48,57,58,71,94,131,134
10,37,88,94,136,152,176,200
38,39,44,152,174,175,184,194
6,57,115,136,173,176,177,181
4,6,37,57,82,94,176,181
4,30,57,118,158,176,177,181
10,37,38,49,94,109,181,182
4,6,40,48,52,67,153,184
6,58,71,115,137,143,161,171
4,10,37,41,94,115,125,141
3,6,57,94,115,134,139,147
13,21,37,82,143,158,176,177
6,10,38,91,94,118,176,181
22,41,54,88,120,129,133,157
29,38,50,51,109,121,178,180
23,48,57,91,94,131,148,200
4,10,94,104,158,173,176,181
2,30,85,102,103,129,133,177
4,48,88,98,158,173,177,180
15,37,57,87,108,113,136,158
15,16,31,44,59,107,143,185
4,48,71,97,98,143,144,177
31,40,41,44,94,104,109,182
4,94,115,117,158,166,173,181
11,31,44,58,76,137,143,165
9,12,63,69,80,91,163,193
49,65,103,134,177,178,186,200
10,69,81,136,137,148,158,177
4,48,57,71,88,121,134,148
10,24,35,49,68,69,155,175
6,8,10,22,161,169,173,181
26,34,108,130,152,159,161,172
10,22,94,115,158,166,173,181
32,65,71,115,130,134,139,154
34,55,59,81,129,130,152,172
6,10,61,88,94,146,148,157
22,27,53,67,74,128,166,178
17,48,68,120,145,173,175,184
4,14,57,88,118,158,176,180
4,24,30,57,69,118,158,181
3,6,57,78,92,94,115,176
6,48,57,91,94,130,173,176
29,35,40,51,52,100,141,192
44,65,71,104,121,144,151,194
48,57,71,88,120,129,144,173
17,57,106,116,163,167,189,194
2,45,65,83,107,115,134,149
6,21,48,71,97,156,157,199
17,68,117,167,173,177,181,184
4,10,69,92,134,169,175,177
4,6,21,40,48,153,177,180
21,37,77,84,132,141,176,187
25,46,88,98,112,140,161,186
4,57,82,92,150,169,176,181
6,37,38,57,87,91,94,176
6,10,22,115,161,169,173,181
10,35,50,67,90,156,166,180
6,17,48,57,71,120,145,173
10,22,78,94,104,173,181,182
10,78,92,169,176,177,181,200
4,15,37,97,143,155,158,189
4,6,47,48,67,82,143,176
6,48,57,58,71,94,115,134
6,28,37,38,87,91,160,176
10,31,40,51,52,73,100,180
2,11,35,53,66,105,162,185
23,48,54,118,131,134,188,200
6,57,65,115,134,147,169,173
35,52,54,65,68,75,174,182
6,17,57,88,136,173,176,177
6,57,78,82,91,94,176,181
16,36,55,56,93,151,154,176
10,31,43,48,67,135,176,181
4,10,48,118,158,176,177,181
3,6,8,22,28,87,160,169
11,28,55,112,114,142,148,184
13,16,48,49,67,85,145,156
6,24,57,92,118,136,183,192
57,92,144,169,176,177,181,200
36,70,80,112,151,159,178,186
48,49,93,113,134,153,165,188
6,8,38,71,94,139,168,171
4,10,88,95,120,144,173,175
23,40,44,51,99,163,182,192
10,31,76,100,141,176,180,200
1,21,50,67,89,105,143,187
18,21,37,77,141,149,154,176
6,10,78,94,115,173,176,181
4,21,48,81,82,127,158,177
4,30,57,158,169,176,177,181
8,59,77,78,105,128,173,191
4,15,57,120,158,159,179,189
14,54,63,77,107,132,151,187
6,57,94,115,136,138,147,173
6,22,57,94,115,173,181,197
3,6,57,78,92,115,169,176
6,10,88,94,136,161,173,197
10,48,91,94,148,168,181,200
23,48,57,94,118,131,134,200
6,21,48,71,97,131,157,199
4,30,43,57,118,128,176,177
4,6,21,82,169,176,177,187
4,48,98,115,135,143,158,177
10,60,107,115,158,169,173,181
6,37,57,96,115,136,147,181
10,31,48,118,176,177,181,200
4,10,86,115,134,158,173,175
6,38,57,71,94,130,134,139
4,6,48,57,82,176,177,181
10,38,60,99,109,168,180,186
4,6,48,88,127,173,177,184
4,30,44,47,87,95,114,124
4,6,21,43,48,118,176,177
6,10,43,48,54,118,177,181
10,60,109,144,152,176,181,185
21,93,101,123,164,168,179,190
6,48,57,91,94,173,176,181
9,79,88,138,148,164,165,179
6,8,10,48,91,94,173,181
13,60,82,102,158,169,176,177
4,30,57,69,111,118,158,181
23,52,66,101,121,134,147,188
67,80,85,118,119,128,163,176
10,43,60,144,167,169,177,181
6,17,48,71,88,156,177,180
8,30,36,42,63,85,88,163
6,58,71,96,143,147,171,188
23,36,48,63,80,127,163,193
4,48,57,82,87,94,158,176
48,57,59,71,115,129,144,173
6,22,57,78,82,91,94,181
4,6,37,97,114,160,181,184
8,23,48,91,94,100,135,163
4,50,52,65,67,117,121,174
16,48,49,52,68,134,153,188
6,15,17,37,57,136,177,190
7,45,49,103,105,145,147,164
44,65,68,71,85,137,143,156
103,150,161,171,183,186,188,200
10,14,54,68,136,153,188,198
6,8,17,78,79,82,181,191
6,37,57,58,96,115,181,197
37,38,54,75,131,171,188,200
4,6,37,79,97,160,181,184
30,88,102,118,156,158,176,177
6,26,34,45,83,96,115,181
4,10,43,52,115,135,141,176
6,10,48,52,91,100,176,180
8,10,78,166,167,169,173,181
4,10,45,94,115,134,158,175
13,37,82,102,117,158,176,177
6,37,45,96,115,181,187,197
6,48,71,97,130,145,173,184
6,57,94,115,136,173,176,181
12,83,97,104,109,114,121,181
4,6,14,45,132,143,176,187
10,69,92,118,134,177,186,200
19,23,44,58,111,117,118,166
6,10,88,94,100,118,136,176
6,17,71,83,97,145,156,184
4,24,57,65,73,118,158,179
2,3,91,110,121,147,161,180
4,6,48,57,88,94,173,176
88,94,100,118,136,158,166,172
48,57,84,118,165,176,181,200
6,57,58,78,92,131,169,181
9,57,88,89,136,158,173,177
4,57,82,92,125,169,177,181
6,37,57,94,115,136,147,181
10,31,48,49,94,181,185,200
48,57,62,106,115,158,176,177
72,107,115,158,165,169,172,189
30,67,95,111,150,166,197,198
23,42,46,57,110,130,164,174
48,77,97,129,156,177,184,194
4,37,57,75,82,158,176,181
14,41,54,93,100,117,153,180
58,77,103,129,142,147,162,184
34,41,45,65,94,115,130,172
10,36,48,88,118,176,177,200
21,48,77,143,156,176,177,185
4,48,57,82,158,176,177,181
21,48,77,82,156,176,177,194
9,12,37,61,84,121,151,160
21,81,118,124,158,165,172,179
4,10,50,73,94,115,134,158
70,107,118,145,150,170,192,198
4,10,48,71,115,144,173,177
26,31,48,143,176,177,185,200
57,65,73,94,115,134,139,147
10,48,49,144,177,181,185,200
10,41,54,100,141,153,155,180
27,48,59,67,74,165,178,181
25,26,51,83,112,126,145,166
4,6,43,48,57,160,176,181
6,25,57,78,88,91,173,176
4,6,37,57,94,115,176,181
27,35,55,78,89,105,166,169
3,6,57,92,94,115,136,176
5,25,26,41,47,50,112,166
30,57,78,84,169,176,181,200
77,82,103,105,141,159,187,197
19,43,58,69,70,72,117,170
6,48,67,80,118,119,176,180
4,37,57,75,82,150,176,181
15,44,69,87,107,110,185,197
65,101,115,134,147,149,169,173
6,10,48,88,118,134,156,177
10,60,106,115,158,169,176,177
10,22,94,104,173,181,182,197
4,10,14,88,118,158,176,180
10,94,107,115,126,135,158,181
3,49,83,119,142,163,164,179
9,56,60,79,124,133,179,189
4,64,98,115,135,143,158,177
11,32,69,70,86,134,154,158
4,57,71,88,148,164,177,180
4,43,57,118,127,128,164,177
6,8,11,40,58,81,131,192
10,14,54,68,136,151,153,181
5,6,33,37,57,58,115,183
31,44,59,83,98,135,164,181
36,70,107,112,143,165,186,189
6,37,57,58,94,115,181,197
10,94,115,126,158,161,173,181
41,49,60,64,68,87,109,117
6,21,40,42,48,67,82,143
2,11,35,53,105,132,143,185
24,28,49,75,92,109,113,182
2,36,84,118,119,146,187,194
4,37,115,117,158,176,177,181
4,10,32,50,69,70,134,158
10,14,43,146,167,169,170,181
8,48,63,88,94,120,135,163
10,52,66,83,92,115,134,175
19,65,96,138,149,154,182,183
4,10,37,115,158,176,177,181
6,48,57,91,94,118,131,181
6,57,92,136,148,183,190,192
4,48,57,88,113,134,158,177
60,65,107,115,158,169,173,189
6,17,48,57,82,87,162,176
4,10,24,48,70,118,120,158
6,10,48,54,88,134,173,177
77,83,114,142,154,171,184,188
4,10,32,70,86,115,134,158
16,32,49,56,58,109,123,154
4,14,52,67,117,141,153,180
9,46,70,89,130,145,190,192
6,10,39,50,115,139,146,169
4,5,6,37,88,114,184,187
1,43,72,115,161,169,172,198
4,10,45,73,94,115,158,176
2,4,14,67,69,117,118,180
48,57,58,59,94,115,116,181
4,6,21,40,48,67,82,143
4,6,43,48,160,176,181,193
4,24,48,70,98,120,143,158
21,82,89,105,158,169,177,191
4,6,82,169,176,177,181,187
4,10,46,69,158,169,177,181
43,48,57,71,115,129,144,177
8,37,99,105,109,128,132,199
23,85,90,102,108,132,142,168
6,37,57,82,87,91,94,139
21,28,90,132,142,158,173,191
36,67,84,118,119,146,176,187
6,26,34,43,48,71,115,130
9,60,70,124,158,165,179,189
24,30,42,44,136,162,166,178
6,11,58,71,137,143,161,171
6,21,82,169,170,177,191,194
17,48,71,88,98,103,173,177
7,10,31,48,49,94,181,200
6,42,43,48,57,88,91,118
48,57,88,91,94,163,173,176
4,10,94,115,158,166,173,181
4,53,67,82,143,150,176,187
6,57,94,115,136,173,181,197
5,17,57,95,150,163,167,173
6,11,15,21,28,169,173,177
6,22,44,71,82,94,156,157
22,32,44,58,71,115,125,137
7,8,10,31,48,49,94,181
4,6,47,48,52,67,82,176
10,48,88,100,118,158,176,180
30,44,83,105,110,121,162,185
4,6,43,48,153,177,181,184
4,21,32,41,71,82,117,141
21,37,82,89,117,154,158,176
48,57,91,94,118,176,181,200
19,26,47,53,111,166,172,199
77,97,119,141,149,173,192,197
17,39,93,140,152,167,175,190
6,45,71,96,115,143,147,171
6,57,78,91,94,110,173,176
4,6,21,43,169,177,187,190
4,6,15,57,92,169,177,190
7,33,47,48,87,113,139,165
11,84,86,102,134,148,165,178
6,38,57,71,91,94,131,157
65,84,90,112,166,178,183,200
21,37,82,89,143,158,176,177
6,37,57,94,115,136,176,181
4,64,65,94,117,118,164,166
4,57,71,88,94,120,164,173
14,19,34,43,56,58,170,171
4,6,57,82,87,92,169,176
3,20,58,78,103,124,142,147
13,46,60,64,68,117,167,177
10,31,94,104,107,173,181,182
31,73,102,118,145,156,170,183
72,80,87,92,95,98,132,151
6,34,48,71,82,94,156,157
31,44,47,98,137,143,156,165
4,15,21,158,169,173,175,189
12,28,32,73,77,92,114,142
17,22,57,88,95,120,173,197
27,55,59,73,92,114,142,148
11,18,31,55,135,138,141,199
10,22,94,152,173,181,182,197
10,37,88,89,136,158,176,177
29,62,94,115,126,138,141,173
3,22,120,125,135,137,141,143
6,17,48,82,156,176,177,194
16,32,85,115,119,123,129,175
48,72,94,115,126,135,158,181
4,6,33,48,57,87,160,176
4,21,48,81,97,158,173,177
4,88,117,158,173,176,177,180
7,48,57,94,118,176,181,200
4,24,57,69,82,158,169,181
6,8,22,58,78,82,169,181
34,50,52,60,112,121,144,146
10,46,48,49,144,177,181,185
4,21,48,81,127,158,173,177
4,43,48,57,67,144,176,181
13,18,124,137,150,161,172,186
7,10,45,78,94,115,176,181
4,57,65,113,121,134,158,169
4,15,37,57,82,113,158,177
6,17,48,57,71,120,173,194
8,23,48,94,119,131,135,175
12,57,78,92,115,176,177,181
6,10,63,71,88,94,136,161
88,102,117,118,136,158,176,177
10,88,94,100,118,136,176,198
60,68,115,117,136,173,177,181
4,10,45,86,111,118,158,181
6,10,37,88,91,94,131,157
48,55,85,93,148,168,181,200
4,6,48,71,97,173,177,184
33,48,57,84,87,106,148,178
11,36,44,51,54,86,164,165
6,10,38,90,94,118,176,181
33,57,87,113,145,150,170,197
6,37,45,115,132,181,187,197
4,21,37,82,143,150,176,187
6,60,67,82,146,176,181,187
21,28,117,158,173,176,177,180
4,6,15,33,37,57,115,177
6,40,48,57,94,131,148,199
4,37,57,115,158,176,177,181
14,30,57,118,136,176,183,188
6,10,48,71,88,134,156,177
21,37,82,89,105,117,158,177
21,48,118,156,158,176,177,183
4,21,71,82,108,141,143,187
10,31,48,94,176,181,185,200
19,29,32,58,70,134,178,196
10,88,134,158,173,175,177,191
11,18,28,31,135,137,138,199
32,35,55,84,85,90,150,166
34,41,59,71,129,157,170,171
38,57,94,118,131,181,182,200
4,6,15,50,65,115,169,173
4,57,65,113,134,158,169,177
38,39,41,116,139,157,163,171
4,92,98,115,125,169,177,181
4,48,57,88,94,158,173,176
4,57,82,158,169,176,177,181
37,57,115,136,158,176,177,181
2,29,35,143,150,171,185,186
6,10,43,115,146,153,181,187
10,45,73,92,94,118,134,186
6,14,57,58,118,131,170,192
71,94,101,115,117,136,147,173
28,67,80,119,146,151,176,180
77,82,103,105,141,149,159,197
18,20,33,40,97,160,196,199
2,36,59,67,107,143,150,187
4,48,57,115,158,165,176,181
18,20,60,63,129,144,157,179
6,10,43,48,91,160,176,181
4,10,45,86,111,158,159,181
25,38,70,86,106,121,161,178
9,27,37,114,121,126,144,151
6,8,48,71,82,91,94,139
4,48,71,97,98,135,143,177
65,68,71,101,115,117,147,173
4,10,92,94,115,125,135,181
8,27,59,76,86,102,128,178
30,42,67,85,118,119,128,163
10,35,47,88,100,101,136,166
4,6,57,92,94,115,176,181
4,43,63,71,88,120,135,164
4,37,57,82,158,176,177,181
3,6,57,78,94,110,115,176
4,63,71,82,108,113,159,187
24,60,89,107,145,158,173,175
62,65,71,94,101,115,147,173
4,6,26,48,115,143,176,177
61,73,83,96,100,138,155,183
19,29,44,46,84,136,160,196
4,21,37,82,141,143,176,187
6,10,38,94,118,146,176,181
4,6,10,43,48,63,67,153
58,77,103,142,147,171,184,188
4,6,21,40,48,82,143,177
6,22,57,78,94,115,138,199
10,37,94,115,136,158,161,181
48,88,91,94,100,135,163,176
10,48,94,115,126,158,173,181
6,17,57,71,75,120,145,173
4,6,14,45,67,143,176,187
12,32,58,77,78,92,114,142
4,6,37,57,115,176,177,181
22,60,115,158,169,173,175,189
21,28,117,156,158,176,177,180
4,6,10,39,50,115,134,169
4,14,57,113,134,158,165,169
28,90,94,104,132,158,173,176
4,21,48,158,173,176,177,180
2,14,45,67,102,107,118,187
1,7,8,40,48,49,94,163
4,6,33,37,57,88,176,177
6,60,65,115,169,173,177,194
58,106,108,126,157,162,166,195
4,10,43,71,88,108,135,152
4,10,48,94,115,135,158,175
4,10,50,94,115,134,158,173
3,57,67,87,106,139,163,179
13,48,57,67,84,87,163,176
14,30,57,67,118,128,176,188
4,6,33,37,57,115,176,177
49,63,73,74,133,154,157,195
6,10,22,24,60,169,173,181
4,6,10,43,71,115,177,187
13,21,48,85,143,156,176,177
6,8,17,27,48,71,120,145
4,6,21,48,82,143,176,177
26,41,48,56,93,115,134,153
3,29,32,108,119,141,180,197
6,10,22,71,94,115,161,173
23,48,57,94,118,134,163,200
9,21,32,41,69,131,170,200
45,94,107,115,132,158,172,175
35,38,39,51,77,116,156,194
57,115,136,158,173,176,177,181
6,21,48,67,82,143,156,176
4,6,15,43,57,127,177,190
4,6,37,115,143,176,177,187
4,30,44,69,121,140,175,190
15,21,37,143,150,154,186,189
4,10,37,45,94,155,158,181
4,10,41,51,94,120,125,141
10,134,158,169,173,175,177,191
19,88,90,118,156,158,176,180
41,54,65,75,76,174,182,200
6,10,71,88,94,134,173,191
57,78,84,92,169,176,181,200
6,21,28,110,173,176,177,180
2,21,35,67,89,105,143,187
4,6,10,40,48,94,134,148
10,35,92,115,144,166,169,181
4,6,10,39,40,79,124,160
10,40,41,48,49,94,134,185
21,37,74,89,141,143,154,187
16,48,55,72,74,158,181,185
46,61,67,106,150,188,197,198
12,16,52,74,81,129,152,175
6,10,22,78,94,115,173,181
23,37,38,57,87,91,94,139
10,22,88,94,120,158,173,175
14,77,132,143,151,176,187,198
4,48,57,118,158,176,177,181
44,104,109,121,144,146,151,181
10,76,86,107,126,158,173,175
4,48,57,71,88,94,113,134
4,10,48,88,135,158,176,177
23,31,40,44,58,59,94,185
14,19,88,117,118,176,180,198
22,24,57,69,82,158,169,181
4,43,56,57,115,169,176,181
4,15,57,65,115,158,174,177
22,51,69,91,121,128,163,194
4,6,10,43,48,71,115,177
6,10,71,88,134,173,177,191
4,10,24,158,166,169,173,181
6,57,65,71,130,145,173,192
19,32,69,70,117,154,158,180
4,10,45,94,118,152,176,181
6,21,48,82,143,156,176,177
2,21,35,77,143,147,156,185
10,31,94,104,107,118,181,182
36,58,59,71,143,161,171,185
27,35,51,68,89,105,145,166
17,48,57,103,134,173,177,178
4,10,37,45,94,152,176,181
36,53,58,70,117,127,152,191
9,57,88,127,134,158,173,177
4,57,115,158,165,169,176,181
8,11,21,35,90,132,141,192
4,48,57,88,94,113,134,158
4,37,57,88,108,113,158,179
9,88,107,108,112,134,165,198
4,6,21,110,173,176,177,180
6,60,146,160,169,176,187,194
7,24,30,57,136,138,183,190
2,45,60,65,67,107,118,186
29,35,42,47,100,130,136,143
24,92,106,108,136,162,175,190
6,115,119,146,169,176,187,194
4,57,69,82,158,169,177,181
45,60,83,87,109,123,129,132
21,37,105,143,164,177,186,200
6,57,71,94,115,136,147,173
4,6,48,57,82,94,176,181
6,48,57,118,176,177,183,194
10,48,71,88,103,144,173,177
18,55,62,93,99,106,140,166
6,40,57,92,136,148,177,183
4,6,21,71,82,143,177,187
90,103,149,161,168,183,186,200
27,36,42,53,70,151,178,187
6,8,10,88,90,94,161,173
10,22,115,158,166,169,173,181
3,6,57,88,91,94,118,176
61,84,87,92,98,109,132,151
6,57,94,115,136,147,173,181
6,17,48,88,100,118,176,180
6,17,48,57,82,176,177,181
23,48,57,94,118,134,139,163
7,8,48,49,82,105,139,145
30,88,102,118,136,158,176,177
6,10,39,50,115,134,139,169
2,36,85,89,119,147,190,191
11,24,44,66,109,113,144,162
10,37,88,94,152,161,186,200
6,17,57,136,173,176,177,181
6,14,57,58,131,169,170,192
6,27,34,43,48,54,181,193
2,30,63,103,129,133,162,195
17,48,63,71,88,98,120,135
48,57,71,82,103,129,177,194
2,21,48,77,105,143,177,185
6,17,48,57,82,176,177,194
6,48,57,94,115,130,173,176
4,6,57,92,127,148,177,190
4,6,10,37,160,176,181,187
4,48,57,71,88,121,148,180
60,82,89,102,158,169,176,177
4,6,21,48,67,82,143,176
6,10,48,88,91,94,173,176
5,37,57,87,113,129,179,189
6,10,37,38,90,94,176,181
5,16,73,115,123,143,158,189
14,20,33,113,124,139,165,168
4,48,115,135,143,158,176,177
6,37,57,96,136,147,160,181
4,15,21,104,127,158,166,173
4,48,57,88,113,121,134,158
3,25,77,78,82,143,151,176
15,16,29,32,34,58,115,129
37,57,115,136,158,176,177,183
23,48,57,91,94,118,131,200
6,17,48,57,173,176,177,181
4,21,37,97,132,143,158,189
6,21,25,28,110,130,173,176
7,57,95,116,130,136,139,174
32,50,52,65,107,115,134,158
4,48,57,118,158,165,176,181
18,26,50,89,96,105,106,166
6,10,14,83,88,118,131,134
31,58,59,69,81,118,152,170
24,45,65,118,145,158,166,172
56,116,163,171,184,192,195,200
4,6,21,37,143,177,187,190
10,45,94,109,135,158,176,181
5,11,40,53,58,131,142,184
4,10,48,81,158,173,175,177
6,25,57,78,82,169,176,177
4,6,21,48,71,82,143,177
15,33,37,115,136,177,183,196
16,32,86,115,134,154,158,175
10,36,41,48,71,94,115,173
4,6,10,71,79,88,148,180
6,48,57,91,130,173,176,180
6,22,57,78,94,115,173,181
7,12,81,103,109,129,151,170
5,37,77,105,141,143,147,187
6,10,94,115,136,173,176,181
2,35,53,105,117,166,185,199
10,46,68,69,137,177,185,186
4,15,37,82,113,125,143,177
48,56,57,88,116,121,134,163
10,48,91,94,118,176,181,200
17,48,57,71,82,103,177,194
10,22,78,94,115,166,173,181
32,65,73,86,115,134,154,158
10,88,94,134,158,173,175,191
7,18,29,106,138,139,159,179
6,57,65,94,115,138,147,173
10,71,94,134,152,173,182,191
5,37,58,77,114,171,184,188
4,33,43,110,115,117,176,177
21,48,143,156,158,176,177,185
10,60,89,136,158,173,176,177
4,15,50,65,73,115,143,158
6,25,57,78,110,173,176,177
10,88,94,107,134,158,173,175
4,57,88,108,134,148,158,165
4,6,57,110,115,173,176,177
72,98,115,158,161,165,169,181
10,22,71,94,115,125,135,141
29,94,119,120,141,149,173,197
16,30,116,124,155,156,158,189
21,25,77,82,143,176,177,187
21,35,77,82,105,141,143,187
65,101,115,144,147,149,169,173
29,65,94,101,115,134,149,173
23,49,63,127,142,154,163,164
6,37,57,94,115,138,139,199
10,48,88,94,118,134,156,158
4,10,92,115,125,169,177,181
4,46,48,57,88,127,158,177
4,5,50,62,115,158,166,173
37,94,115,117,132,136,176,198
4,6,40,48,57,134,148,177
6,17,28,110,173,176,177,180
5,37,77,143,147,171,188,198
31,49,59,60,86,165,178,186
4,57,69,82,121,158,169,181
1,8,10,48,71,91,94,173
6,25,26,28,50,51,122,137
4,10,43,115,141,169,176,187
4,10,41,71,88,108,134,148
21,48,84,85,118,156,176,183
4,10,71,88,94,134,152,173
71,94,115,116,117,136,147,161
106,108,141,159,178,187,195,197
5,37,95,96,105,144,149,167
4,62,64,65,86,104,121,158
21,48,118,176,177,183,194,200
4,10,32,41,71,88,108,134
4,45,73,92,94,118,155,164
4,6,48,57,82,87,94,176
4,21,67,82,141,143,176,187
9,15,57,127,136,158,173,177
6,48,57,82,91,94,130,176
31,44,47,79,156,165,179,189
7,13,38,41,87,159,163,195
6,10,37,61,88,91,94,157
4,57,71,88,164,173,177,180
4,6,21,43,169,176,177,187
4,6,21,82,92,169,176,177
6,37,57,82,91,94,139,157
10,22,41,94,115,161,173,197
6,33,43,57,75,110,162,176
10,94,104,118,136,158,176,181
7,45,49,103,145,147,164,195
6,8,21,42,48,63,82,127
4,6,21,40,48,67,143,153
6,17,57,65,118,134,177,194
2,4,21,110,117,173,177,180
4,6,15,21,37,82,143,177
4,30,57,69,118,158,177,181
4,57,62,65,115,158,174,177
10,48,88,118,134,156,158,177
4,48,57,94,115,134,158,173
23,40,48,57,59,94,134,148
6,21,48,71,82,156,177,194
4,30,57,88,118,158,176,177
4,10,50,115,134,158,169,173
24,25,77,145,151,173,182,192
6,18,28,37,38,87,94,176
4,6,26,39,50,115,134,169
6,33,38,57,87,112,160,176
9,12,79,97,145,157,163,179
1,5,11,91,163,167,173,193
4,10,32,41,71,115,134,141
10,94,104,118,136,155,158,181
19,36,44,83,84,87,160,185
6,48,57,58,94,118,131,181
33,37,88,89,117,136,176,177
6,57,78,115,147,169,173,181
19,29,42,46,70,72,98,174
5,37,41,95,131,149,171,198
77,84,103,105,141,159,187,197
6,10,81,118,124,136,137,177
4,10,32,41,45,71,115,134
57,71,88,91,96,108,113,180
7,24,38,57,109,113,129,169
2,48,66,105,106,121,162,185
4,6,37,57,82,176,177,181
19,29,42,84,119,133,159,185
4,69,97,118,158,177,181,196
4,37,113,143,150,155,187,189
10,50,73,94,109,134,148,158
10,88,94,100,118,136,158,176
6,48,57,71,134,148,188,194
6,60,82,169,176,177,181,187
7,46,57,59,127,130,164,190
6,33,57,78,110,115,176,177
4,6,10,48,88,94,173,176
11,15,21,28,158,169,173,177
10,22,24,158,161,169,173,181
16,35,51,56,68,86,96,154
4,15,21,69,82,158,169,177
6,48,57,82,87,91,94,176
15,28,37,49,164,177,186,200
6,57,78,92,115,176,177,183
24,97,98,104,144,173,181,195
30,85,88,102,118,156,176,177
73,88,102,118,156,158,176,177
10,22,78,94,101,115,166,173
6,80,92,118,136,176,177,181
4,21,50,117,158,166,173,180
6,10,22,24,54,78,120,173
10,50,60,70,106,115,136,158
57,66,92,94,125,131,148,181
30,57,69,111,131,169,181,200
6,22,44,58,71,115,137,143
4,30,43,57,150,169,176,181
4,10,50,69,94,118,134,158
6,71,97,130,145,173,184,192
35,53,66,67,95,105,166,180
4,6,15,43,57,169,177,190
29,38,54,109,129,130,134,162
12,44,104,107,146,151,174,182
10,22,49,78,88,94,186,200
10,37,88,90,94,161,186,200
6,48,57,91,160,176,188,194
6,48,57,71,82,91,139,194
4,6,10,50,115,134,169,173
12,61,64,105,120,172,187,189
6,33,43,48,57,130,162,176
2,33,110,117,122,147,156,167
4,6,10,79,120,124,133,160
13,21,37,82,90,143,158,176
6,21,48,71,82,143,156,177
23,40,48,57,58,59,94,134
8,48,49,58,61,82,94,105
37,41,49,82,94,157,197,198
6,48,57,115,176,177,183,194
4,6,21,37,132,143,176,187
4,6,40,48,57,94,134,148
6,48,57,71,94,115,139,199
10,31,48,176,177,181,185,200
20,26,34,35,53,58,111,166
4,37,57,82,94,158,176,181
6,18,33,37,87,136,160,176
4,62,64,65,94,115,158,166
60,102,118,136,158,176,177,183
13,21,158,172,179,183,189,191
10,90,94,104,158,173,176,181
10,48,49,71,88,103,134,177
8,11,77,105,128,132,141,173
6,57,78,91,94,173,176,181
10,92,94,118,134,141,186,200
15,23,32,49,85,86,108,175
6,21,28,110,130,173,176,180
4,10,32,40,45,73,134,153
53,105,132,136,158,172,183,189
6,10,48,91,94,118,131,181
24,25,31,89,145,173,178,182
6,57,94,110,115,134,147,173
13,16,31,45,143,155,186,189
49,69,92,150,163,186,192,200
4,10,50,115,158,166,169,173
60,67,87,102,145,167,178,196
6,10,88,90,161,173,180,197
4,5,6,88,114,148,184,187
4,6,44,51,94,110,120,122
38,39,44,51,77,114,156,184
